id,city,date,temperature,groundSurface,dewPoint,rainfull,snow,newestSnow,windSpeed,pressure,humidity,cloud,solarRadiation,sunshine
156,광주,20150704,22.7,30.0,15.9,0.0,,,1.8,1001.4,68,7.3,25.85,8.0
156,광주,20150705,23.1,29.4,17.4,0.0,,,1.2,1003.1,71,7.3,18.87,6.3
156,광주,20150706,23.0,27.1,18.3,,,,1.2,1002.9,75,8.8,14.15,2.9
156,광주,20150707,20.2,22.3,19.0,20.8,,,2.2,1000.9,94,10.0,6.64,0.0
156,광주,20150708,22.3,23.9,21.6,10.3,,,1.4,1001.3,97,10.0,8.00,0.0
156,광주,20150709,25.3,27.5,23.3,37.1,,,1.1,1004.7,89,7.6,15.02,4.1
156,광주,20150710,28.0,30.3,23.2,,,,1.5,1003.8,77,5.6,23.49,8.3
156,광주,20150711,26.3,27.0,23.4,10.0,,,2.2,999.9,85,9.0,9.56,1.3
156,광주,20150712,24.9,24.7,23.6,28.3,,,4.7,986.0,93,10.0,5.04,0.0
156,광주,20150713,23.0,23.9,21.6,3.4,,,4.6,990.6,92,8.8,7.98,0.2
156,광주,20150714,25.8,28.1,22.2,,,,1.4,996.3,82,4.8,23.03,7.8
156,광주,20150715,25.2,26.2,23.2,13.7,,,1.2,997.3,90,8.3,15.63,3.2
156,광주,20150716,25.6,28.4,19.7,,,,2.7,996.1,71,4.1,26.03,11.7
156,광주,20150717,25.1,29.9,17.0,,,,2.4,996.9,63,5.8,26.95,9.5
156,광주,20150718,24.6,30.4,19.8,,,,1.5,1000.8,75,7.8,17.03,4.2
156,광주,20150719,26.9,30.7,22.1,0.0,,,1.5,1001.3,76,6.4,20.75,7.4
156,광주,20150720,26.7,29.7,24.4,0.0,,,1.1,1000.0,88,9.4,10.27,0.4
156,광주,20150721,26.0,27.3,24.6,2.9,,,1.1,998.9,93,10.0,9.97,0.2
156,광주,20150722,27.4,30.7,24.2,1.8,,,2.0,998.2,84,7.5,20.65,6.4
156,광주,20150723,25.8,27.1,24.8,10.7,,,2.8,999.6,95,9.6,6.71,0.3
156,광주,20150724,25.5,25.6,25.0,9.5,,,2.6,998.4,97,9.6,3.28,0.0
156,광주,20150725,27.4,29.2,23.7,,,,3.3,999.3,81,6.5,12.83,4.2
156,광주,20150726,28.0,29.9,23.3,,,,1.4,999.7,77,3.8,27.48,11.9
156,광주,20150727,26.5,29.2,24.6,11.4,,,1.5,1000.4,90,7.8,11.17,1.1
156,광주,20150728,26.3,27.3,24.8,4.2,,,1.3,1000.7,92,8.6,10.00,0.7
156,광주,20150729,29.0,31.2,25.9,,,,2.1,999.7,85,5.5,22.10,7.8
156,광주,20150730,29.3,32.6,25.9,,,,2.0,1001.2,83,3.4,24.63,10.3
156,광주,20150731,28.9,33.9,24.4,,,,2.1,1001.7,79,3.0,26.41,11.8
156,광주,20150801,28.5,34.0,24.6,,,,2.4,1002.4,81,3.0,27.31,11.9
156,광주,20150802,28.4,34.2,24.9,,,,2.6,1003.0,82,6.4,17.30,5.7
156,광주,20150803,28.4,34.3,23.0,,,,2.5,1002.1,74,1.5,27.61,12.9
156,광주,20150804,28.6,35.1,22.9,,,,3.3,1000.5,73,2.1,25.68,10.9
156,광주,20150805,29.2,35.8,23.2,,,,2.0,1000.9,72,4.5,22.95,9.2
156,광주,20150806,29.7,32.6,23.4,,,,1.2,1003.4,71,1.8,22.81,9.4
156,광주,20150807,30.0,33.2,23.6,,,,1.3,1006.2,71,2.3,23.68,10.2
156,광주,20150808,27.6,28.5,24.6,42.9,,,1.2,1005.3,85,4.0,17.23,7.5
156,광주,20150809,27.8,30.1,23.3,,,,0.9,1002.7,78,6.8,22.53,7.3
156,광주,20150810,27.2,29.9,22.2,,,,1.0,1001.4,75,7.6,19.63,4.5
156,광주,20150811,23.2,25.7,21.9,27.6,,,1.3,999.5,93,10.0,4.97,0.0
156,광주,20150812,23.8,26.1,21.8,1.6,,,3.1,995.4,89,8.5,11.84,1.6
156,광주,20150813,25.8,27.4,22.0,,,,1.0,997.5,82,6.4,18.96,6.1
156,광주,20150814,26.2,29.2,22.2,,,,0.8,998.4,81,4.3,20.59,8.1
156,광주,20150815,27.3,29.9,22.2,,,,1.3,999.8,76,3.5,23.91,10.5
156,광주,20150816,26.4,28.8,22.6,2.5,,,1.1,998.5,81,8.8,11.74,0.2
156,광주,20150817,26.1,30.2,22.4,3.7,,,1.5,999.3,83,5.6,23.60,8.7
156,광주,20150818,25.9,27.9,21.9,0.0,,,1.5,1004.0,80,7.5,14.30,1.3
156,광주,20150819,26.2,27.7,21.1,,,,1.5,1004.4,74,8.8,14.01,2.2
156,광주,20150820,23.5,25.9,22.6,8.2,,,1.4,1001.2,95,10.0,6.31,0.0
156,광주,20150821,24.5,26.0,21.9,41.5,,,1.9,995.9,86,8.1,14.07,2.3
156,광주,20150822,24.9,26.0,22.6,0.0,,,0.7,998.1,88,9.8,9.43,0.0
156,광주,20150823,25.4,26.9,22.1,,,,0.8,998.8,84,9.1,12.12,0.9
156,광주,20150824,24.6,25.9,21.7,0.0,,,2.1,996.8,84,10.0,7.46,0.0
156,광주,20150825,22.5,24.3,20.9,15.7,,,1.4,991.0,92,9.4,8.44,0.0
156,광주,20150826,23.4,25.6,18.0,,,,1.2,998.0,74,1.4,24.38,11.6
156,광주,20150827,23.3,25.1,20.8,5.2,,,1.7,1000.4,87,6.1,16.50,6.0
156,광주,20150828,24.5,25.2,20.9,0.0,,,1.0,1000.6,82,5.4,14.39,4.8
156,광주,20150829,23.9,28.0,19.0,,,,0.9,1000.8,78,3.9,20.37,7.7
156,광주,20150830,24.4,27.5,20.0,,,,1.2,1002.6,78,4.0,16.84,5.8
156,광주,20150831,25.5,30.1,20.3,,,,0.9,1002.6,75,5.0,17.11,7.3
156,광주,20150901,25.2,29.2,20.6,1.4,,,2.1,1001.3,77,7.6,18.13,6.8
156,광주,20150902,23.6,26.8,21.0,15.3,,,1.5,1003.8,87,6.5,15.65,6.1
156,광주,20150903,23.5,26.1,20.1,6.7,,,1.1,1003.3,83,3.6,18.48,7.2
156,광주,20150904,24.2,25.8,19.8,,,,0.9,1004.5,79,4.1,22.13,10.1
156,광주,20150905,22.4,23.4,20.1,17.3,,,1.3,1000.2,88,9.5,7.17,0.2
156,광주,20150906,22.4,25.3,18.1,2.8,,,2.5,997.0,78,7.6,15.80,5.4
156,광주,20150907,22.5,24.4,16.4,,,,1.5,1003.0,70,5.1,15.39,5.6
156,광주,20150908,21.9,27.0,13.3,,,,2.3,1006.2,60,0.4,25.07,11.7
156,광주,20150909,22.2,27.4,12.7,,,,1.7,1006.5,57,0.5,24.93,11.7
156,광주,20150910,22.4,28.0,15.0,,,,1.1,1005.7,65,0.6,23.60,11.4
156,광주,20150911,22.4,25.1,17.4,0.0,,,1.3,1002.8,75,4.9,18.03,7.6
156,광주,20150912,19.6,20.6,17.7,2.7,,,1.5,1002.2,90,8.0,5.82,0.0
156,광주,20150913,19.9,24.6,13.5,,,,1.3,1009.0,70,0.9,23.19,11.6
156,광주,20150914,20.8,25.6,12.6,,,,1.0,1012.8,61,5.4,19.95,8.3
156,광주,20150915,21.2,26.0,12.0,,,,2.0,1011.3,58,5.1,22.04,9.5
156,광주,20150916,20.0,22.1,14.1,,,,2.0,1008.1,70,8.5,12.95,2.6
156,광주,20150917,22.2,28.0,15.7,,,,1.4,1006.9,69,2.3,22.64,11.2
156,광주,20150918,22.1,25.2,16.2,,,,1.2,1007.9,71,3.1,19.51,9.4
156,광주,20150919,21.9,29.0,15.9,,,,0.9,1005.7,72,3.6,20.97,10.4
156,광주,20150920,21.5,26.4,16.2,,,,0.9,1004.5,74,5.0,17.20,7.8
156,광주,20150921,22.7,29.3,17.2,,,,1.2,1005.8,74,1.8,18.25,8.2
156,광주,20150922,22.7,28.4,15.0,,,,1.4,1007.2,67,2.9,20.32,10.0
156,광주,20150923,18.5,19.7,16.7,18.9,,,2.1,1001.6,90,9.1,2.85,0.0
156,광주,20150924,21.8,23.5,17.7,,,,1.8,998.2,79,5.8,16.87,7.1
156,광주,20150925,22.2,23.2,17.5,,,,1.1,999.2,76,6.3,12.31,1.6
156,광주,20150926,21.6,23.9,17.2,,,,0.9,1003.0,78,3.1,16.47,7.1
156,광주,20150927,22.1,25.6,15.1,,,,0.9,1006.1,69,1.1,19.81,10.0
156,광주,20150928,22.7,24.8,13.6,,,,1.0,1009.8,61,4.0,18.01,7.9
156,광주,20150929,23.9,28.3,14.2,,,,1.2,1013.5,57,3.1,19.43,10.9
156,광주,20150930,19.3,20.3,15.4,1.5,,,1.3,1012.4,79,9.8,4.77,0.0
156,광주,20151001,18.9,19.1,17.3,56.4,,,2.3,997.2,91,9.6,1.72,0.0
156,광주,20151002,17.1,18.0,7.2,,,,1.9,1007.8,54,0.3,20.93,10.9
156,광주,20151003,18.6,20.2,14.6,,,,1.0,1012.1,79,4.5,16.90,9.2
156,광주,20151004,19.2,20.2,9.1,,,,1.8,1016.5,56,7.5,15.02,4.5
156,광주,20151005,20.0,23.1,10.8,,,,0.9,1014.6,59,2.5,19.01,9.7
156,광주,20151006,19.4,22.7,10.1,,,,0.9,1012.2,60,0.0,19.32,10.7
156,광주,20151007,19.2,20.2,12.0,,,,0.6,1008.9,66,5.3,15.49,7.6
156,광주,20151008,18.6,18.9,14.6,1.2,,,0.9,1004.8,79,6.0,12.16,5.2
156,광주,20151009,17.5,21.4,8.6,0.0,,,1.3,1004.1,60,2.9,18.82,9.4
156,광주,20151010,15.7,16.2,10.9,2.6,,,1.7,1002.9,74,5.5,14.78,7.7
156,광주,20151011,14.1,14.8,8.9,3.9,,,2.1,1006.5,73,6.4,10.70,4.8
156,광주,20151012,15.0,17.1,9.7,1.2,,,1.3,1010.3,73,6.0,12.62,5.4
156,광주,20151013,16.1,18.6,10.0,0.0,,,0.8,1013.0,71,1.0,18.27,10.5
156,광주,20151014,17.0,19.4,12.4,,,,0.8,1012.4,77,0.3,17.42,10.3
156,광주,20151015,18.0,20.5,13.2,,,,0.9,1011.4,76,2.9,16.28,9.3
156,광주,20151016,17.3,20.7,12.4,,,,1.1,1011.2,77,0.0,16.39,9.9
156,광주,20151017,18.0,21.1,13.2,,,,0.7,1012.0,77,0.0,15.57,8.3
156,광주,20151018,18.2,21.2,12.3,,,,0.8,1011.3,73,0.5,16.73,9.7
156,광주,20151019,18.8,21.0,12.3,,,,0.7,1008.9,70,1.5,15.14,9.8
156,광주,20151020,19.1,20.9,11.7,,,,0.9,1008.4,66,0.5,14.29,9.1
156,광주,20151021,19.2,21.0,13.9,,,,0.6,1010.2,74,0.0,13.71,8.4
156,광주,20151022,19.2,21.5,15.0,,,,1.0,1012.1,78,1.3,13.12,7.9
156,광주,20151023,18.6,22.0,14.5,,,,0.7,1011.2,78,4.0,10.10,4.6
156,광주,20151024,15.9,15.5,13.9,1.1,,,0.9,1010.8,89,1.8,9.24,3.9
156,광주,20151025,16.9,18.4,10.8,,,,1.1,1014.6,70,2.5,13.62,7.8
156,광주,20151026,16.9,19.2,8.8,,,,1.9,1011.3,60,4.4,14.16,7.8
156,광주,20151027,15.2,16.5,8.8,24.5,,,2.5,1004.5,67,6.5,6.93,0.0
156,광주,20151028,13.6,13.4,4.2,,,,1.2,1011.8,55,3.0,14.89,8.5
156,광주,20151029,13.1,12.3,6.9,,,,1.0,1014.0,67,4.9,11.75,6.2
156,광주,20151030,10.2,10.5,1.0,0.0,,,2.5,1018.3,55,4.3,14.58,8.9
156,광주,20151031,9.1,10.0,-0.9,,,,2.5,1020.7,51,3.0,15.21,8.9
156,광주,20151101,8.1,7.9,2.4,,,,0.8,1017.1,68,8.1,4.07,0.0
156,광주,20151102,10.4,9.8,5.8,0.0,,,0.9,1015.5,75,2.8,10.87,7.0
156,광주,20151103,12.2,11.0,6.0,,,,0.6,1020.1,70,0.0,14.28,9.7
156,광주,20151104,13.3,11.5,6.2,,,,0.6,1019.7,66,1.4,14.29,9.3
156,광주,20151105,15.6,15.1,9.2,,,,0.7,1016.5,68,6.6,10.96,3.8
156,광주,20151106,16.1,15.3,11.2,4.1,,,1.0,1015.6,75,9.3,7.56,1.8
156,광주,20151107,15.6,15.0,15.2,22.8,,,1.0,1011.1,98,10.0,2.12,0.0
156,광주,20151108,16.5,16.2,16.3,4.9,,,1.6,1007.3,99,9.8,2.36,0.0
156,광주,20151109,13.6,14.1,12.2,1.5,,,1.1,1009.8,92,9.6,3.94,0.0
156,광주,20151110,11.5,11.4,7.0,0.0,,,1.3,1015.0,75,5.8,7.78,2.2
156,광주,20151111,12.8,11.9,8.0,,,,1.1,1018.5,75,6.3,11.45,7.5
156,광주,20151112,15.4,12.2,8.6,,,,1.6,1019.2,66,5.8,11.29,7.8
156,광주,20151113,12.3,12.0,11.8,28.4,,,2.8,1009.7,97,10.0,2.01,0.0
156,광주,20151114,14.4,14.1,13.7,1.3,,,0.7,1005.9,96,9.5,3.07,0.0
156,광주,20151115,14.1,12.6,10.8,,,,0.9,1011.6,82,4.6,9.29,5.3
156,광주,20151116,14.2,12.5,13.2,13.9,,,1.2,1007.9,94,8.4,4.34,1.0
156,광주,20151117,15.9,15.4,14.9,0.0,,,1.1,1008.8,94,8.3,4.54,1.7
156,광주,20151118,13.2,13.7,12.9,13.9,,,2.0,1009.4,98,9.8,2.64,0.0
156,광주,20151119,11.6,12.3,11.3,1.8,,,0.8,1013.7,98,9.9,2.58,0.0
156,광주,20151120,12.9,12.5,9.8,,,,0.9,1014.8,84,6.4,8.55,4.7
156,광주,20151121,11.0,10.2,8.3,,,,1.0,1017.6,84,6.9,5.24,1.4
156,광주,20151122,12.5,10.6,9.6,,,,0.9,1017.6,84,4.0,10.35,7.3
156,광주,20151123,12.7,12.1,11.2,2.2,,,1.2,1015.1,91,9.9,2.45,0.0
156,광주,20151124,10.1,10.9,4.4,,,,1.5,1015.4,70,8.4,9.12,3.5
156,광주,20151125,7.0,8.3,4.8,7.4,,,1.1,1010.5,87,9.4,3.48,0.3
156,광주,20151126,1.4,2.0,0.1,12.8,5.5,5.5,1.7,1009.0,92,8.0,6.27,2.7
156,광주,20151127,2.6,2.2,0.8,4.2,6.3,0.8,0.8,1016.7,89,8.5,3.75,0.3
156,광주,20151128,5.1,5.1,1.5,,,,1.1,1020.7,79,6.4,9.04,5.7
156,광주,20151129,7.7,6.5,3.2,2.1,,,0.7,1017.8,75,7.9,8.78,4.3
156,광주,20151130,8.0,7.4,4.5,0.6,,,0.9,1015.5,81,4.5,8.62,5.4
156,광주,20151201,7.5,4.7,2.7,,,,0.7,1015.8,75,0.0,10.84,8.8
156,광주,20151202,8.3,6.1,5.7,6.9,,,1.1,1008.6,85,7.9,2.08,0.0
156,광주,20151203,4.7,3.1,-2.5,2.4,0.1,0.1,3.5,1008.3,61,7.8,6.19,2.6
156,광주,20151204,4.3,3.8,1.2,2.7,,,1.4,1014.6,81,7.9,5.04,1.3
156,광주,20151205,5.7,3.4,0.3,,,,0.9,1017.4,69,7.6,6.42,1.0
156,광주,20151206,4.9,4.1,-2.0,,,,0.8,1019.0,63,5.9,7.29,4.0
156,광주,20151207,3.7,1.7,-3.8,,,,0.9,1021.0,61,0.0,11.23,9.2
156,광주,20151208,5.1,2.1,-3.1,,,,1.2,1023.1,58,0.5,11.08,9.0
156,광주,20151209,8.9,5.2,3.1,0.0,,,0.7,1020.2,68,6.4,8.97,5.1
156,광주,20151210,10.6,8.9,9.8,22.0,,,2.3,1007.7,95,10.0,2.14,0.0
156,광주,20151211,8.6,7.7,5.9,1.6,,,1.3,1008.3,84,9.1,4.23,1.0
156,광주,20151212,8.9,8.1,3.8,,,,1.1,1015.0,72,9.5,5.69,0.0
156,광주,20151213,10.8,9.0,4.3,,,,0.8,1014.0,66,7.9,8.95,6.1
156,광주,20151214,10.5,9.0,7.7,2.9,,,1.5,1010.4,84,10.0,2.21,0.0
156,광주,20151215,8.1,7.3,3.1,1.4,,,1.5,1010.7,72,7.9,5.98,2.5
156,광주,20151216,2.8,2.9,-1.6,6.3,7.6,7.6,2.3,1012.0,75,7.5,8.00,4.6
156,광주,20151217,-1.2,1.2,-3.8,1.3,9.9,2.4,1.6,1019.1,83,6.0,3.15,3.4
156,광주,20151218,0.5,0.4,-2.7,,3.0,,1.0,1023.8,79,4.3,6.26,2.5
156,광주,20151219,3.3,1.8,0.0,,,,0.7,1025.5,81,2.0,9.70,8.0
156,광주,20151220,4.4,3.4,2.2,2.6,,,0.4,1020.3,87,8.8,4.44,0.2
156,광주,20151221,6.4,5.5,4.2,1.7,,,0.9,1017.8,88,5.4,5.51,3.2
156,광주,20151222,7.6,4.4,2.8,0.0,,,1.1,1017.9,75,4.1,10.32,8.1
156,광주,20151223,8.1,7.0,7.7,4.9,,,1.1,1012.5,98,7.5,1.68,0.0
156,광주,20151224,5.6,3.3,-0.1,,,,1.5,1011.7,70,5.9,8.98,7.0
156,광주,20151225,3.0,1.4,-7.6,,,,1.4,1013.1,48,1.9,11.46,9.1
156,광주,20151226,4.7,2.4,-0.9,,,,0.8,1012.5,68,4.6,8.28,5.9
156,광주,20151227,0.8,0.8,-6.8,,,,1.7,1020.6,58,1.4,10.72,8.9
156,광주,20151228,0.0,0.1,-7.2,,,,1.8,1024.0,58,6.8,8.65,5.5
156,광주,20151229,1.5,0.3,-5.9,,,,1.4,1024.0,59,1.4,11.15,8.5
156,광주,20151230,3.0,1.1,-3.0,0.0,,,1.1,1020.7,67,4.6,9.66,6.6
156,광주,20151231,3.8,3.1,-0.4,2.5,,,1.5,1022.2,77,5.4,9.05,6.0
156,광주,20160101,3.2,2.0,-1.4,,,,1.0,1022.9,73,5.1,9.20,6.5
156,광주,20160102,6.5,3.4,2.8,,,,0.6,1015.2,79,4.8,7.59,3.2
156,광주,20160103,7.3,4.2,3.4,,,,0.8,1011.5,79,4.0,8.15,5.3
156,광주,20160104,6.4,3.9,0.0,,,,1.3,1014.3,67,3.1,9.61,7.8
156,광주,20160105,2.4,1.4,-10.0,,,,2.4,1017.4,40,6.3,5.45,1.6
156,광주,20160106,3.3,1.3,-5.2,,,,2.3,1016.4,54,5.3,9.84,7.7
156,광주,20160107,2.7,2.3,-3.6,,,,1.4,1015.6,63,7.9,7.38,2.8
156,광주,20160108,1.2,1.7,-1.8,0.3,0.5,0.5,0.8,1014.8,81,7.1,5.92,1.7
156,광주,20160109,2.5,1.8,-3.6,,,,1.2,1016.9,65,4.9,9.56,6.4
156,광주,20160110,3.7,2.2,-3.8,,,,1.3,1017.4,59,4.1,10.95,8.2
156,광주,20160111,1.5,0.8,-8.2,,,,2.3,1017.0,49,4.3,10.82,7.7
156,광주,20160112,-0.3,-0.2,-8.9,0.0,,,1.8,1015.2,54,4.6,11.38,7.8
156,광주,20160113,1.0,1.4,-4.1,2.1,2.9,2.9,2.0,1012.6,71,7.6,9.51,4.8
156,광주,20160114,1.4,1.5,-3.1,0.6,1.4,1.4,1.0,1013.4,74,5.8,8.76,5.7
156,광주,20160115,2.6,0.8,-4.1,,,,0.8,1012.5,64,4.9,9.60,6.2
156,광주,20160116,4.6,1.8,-3.2,,,,0.9,1013.2,60,4.9,10.65,8.0
156,광주,20160117,3.7,1.7,-0.4,6.0,,,1.9,1007.1,77,8.5,2.64,0.0
156,광주,20160118,-0.8,0.0,-3.1,4.1,7.1,7.1,1.9,1006.7,85,7.9,5.51,1.6
156,광주,20160119,-4.5,-0.8,-7.6,4.3,15.0,12.5,1.9,1014.2,80,7.1,2.28,2.9
156,광주,20160120,-4.5,-0.8,-10.4,0.0,15.0,,2.1,1020.9,64,5.1,6.14,6.4
156,광주,20160121,-3.0,-0.8,-9.7,,6.3,,2.6,1019.3,60,7.3,8.05,2.0
156,광주,20160122,-2.8,-1.5,-13.6,,4.5,,3.1,1021.7,45,5.1,11.90,7.1
156,광주,20160123,-5.8,-1.6,-12.5,4.2,12.7,9.6,2.6,1020.4,61,7.5,9.88,5.2
156,광주,20160124,-9.5,-1.5,-12.8,6.5,22.9,13.5,1.3,1017.0,78,7.8,1.35,0.0
156,광주,20160125,-5.5,-1.2,-8.8,0.2,25.7,3.1,0.6,1020.3,78,4.8,4.18,6.3
156,광주,20160126,-0.2,-0.9,-4.4,0.0,12.9,,0.8,1019.8,75,6.1,11.01,4.8
156,광주,20160127,2.0,-0.8,-2.2,,9.9,,0.7,1021.2,76,4.4,12.40,8.7
156,광주,20160128,2.6,-0.9,0.7,11.5,7.1,,1.9,1017.6,88,10.0,2.78,0.0
156,광주,20160129,3.9,0.8,3.5,9.9,4.8,,1.7,1013.3,98,9.8,2.93,0.0
156,광주,20160130,3.7,2.7,0.6,,,,1.1,1016.7,82,4.3,12.09,6.0
156,광주,20160131,-0.2,-0.7,-6.3,,,,1.5,1020.6,64,4.6,7.32,2.7
156,광주,20160201,-2.2,-2.4,-9.2,,,,2.6,1020.7,59,4.8,9.11,4.2
156,광주,20160202,-2.1,-2.5,-10.7,,,,2.2,1019.5,53,0.0,14.76,9.7
156,광주,20160203,-0.1,-1.8,-8.0,,,,1.3,1019.4,57,0.3,14.14,9.6
156,광주,20160204,0.7,-1.0,-7.2,,,,1.0,1017.9,59,1.4,10.95,6.0
156,광주,20160205,1.2,-0.4,-7.5,,,,1.3,1015.5,54,0.4,14.18,9.3
156,광주,20160206,-0.4,0.0,-7.7,0.0,0.0,0.0,1.6,1015.2,59,5.0,10.66,5.5
156,광주,20160207,-0.4,-1.1,-9.5,,,,1.1,1014.3,52,0.8,15.52,10.0
156,광주,20160208,2.8,0.0,-5.0,,,,2.2,1010.3,59,0.6,13.46,9.1
156,광주,20160209,4.0,1.8,-6.5,,,,1.5,1014.5,49,0.3,15.37,10.0
156,광주,20160210,5.0,2.3,-6.3,,,,1.0,1017.0,49,0.0,14.95,9.6
156,광주,20160211,10.9,6.2,1.6,0.0,,,2.4,1015.4,53,7.6,11.55,4.2
156,광주,20160212,13.7,10.5,13.0,23.3,,,2.0,1008.7,96,10.0,2.54,0.0
156,광주,20160213,14.2,12.8,13.2,9.9,,,2.3,999.7,95,9.6,6.32,1.3
156,광주,20160214,0.7,2.9,-2.2,0.5,,,2.7,1007.9,81,9.4,7.28,1.5
156,광주,20160215,-2.1,1.0,-6.6,4.2,5.6,5.6,1.9,1013.5,74,7.9,12.42,5.8
156,광주,20160216,1.3,1.6,-3.8,0.5,6.0,0.7,2.5,1012.2,70,6.8,8.16,3.3
156,광주,20160217,2.9,2.9,-5.6,0.0,,,1.6,1016.7,56,1.8,17.60,10.2
156,광주,20160218,4.7,2.9,-2.7,,,,2.2,1015.6,62,2.5,15.31,9.6
156,광주,20160219,7.0,4.4,-1.6,,,,0.9,1017.5,59,6.9,12.08,6.0
156,광주,20160220,4.7,3.6,-7.2,,,,1.9,1014.2,44,3.1,14.20,8.8
156,광주,20160221,2.4,2.2,-9.3,,,,1.3,1021.8,42,4.3,16.44,8.3
156,광주,20160222,3.5,2.4,-7.8,,,,1.1,1021.3,44,10.0,5.99,0.2
156,광주,20160223,4.0,4.1,-7.5,0.0,,,1.7,1021.0,44,5.0,13.94,7.3
156,광주,20160224,-0.6,1.2,-10.0,0.0,,,2.1,1025.0,49,5.0,14.42,7.0
156,광주,20160225,1.5,2.0,-9.0,0.0,,,1.5,1025.8,48,1.5,17.59,10.0
156,광주,20160226,3.5,2.1,-0.7,0.2,,,0.8,1020.4,75,6.5,8.18,0.7
156,광주,20160227,8.9,7.6,-0.1,0.0,,,2.0,1015.5,56,4.6,14.86,7.6
156,광주,20160228,6.7,5.7,2.3,3.8,,,2.3,1012.7,76,8.8,6.29,0.8
156,광주,20160229,-1.1,-0.1,-7.5,2.8,2.6,2.6,2.3,1018.2,63,6.9,9.95,3.3
156,광주,20160301,-0.2,2.2,-8.4,,1.8,,1.8,1020.2,55,2.8,18.40,9.2
156,광주,20160302,4.5,3.9,-2.9,,,,1.5,1017.9,63,0.3,19.37,10.8
156,광주,20160303,10.0,8.0,3.9,,,,1.6,1015.1,69,4.4,16.45,6.6
156,광주,20160304,11.8,9.7,11.6,18.0,,,0.9,1015.3,99,8.9,2.61,0.2
156,광주,20160305,15.1,12.5,13.9,22.2,,,3.4,1011.1,93,8.5,7.82,1.2
156,광주,20160306,12.2,12.6,5.7,0.1,,,1.2,1009.8,70,4.1,14.86,6.5
156,광주,20160307,11.9,9.4,5.2,0.0,,,1.0,1009.4,65,5.6,10.52,4.4
156,광주,20160308,6.5,6.0,-0.6,5.2,,,2.8,1012.8,64,9.8,3.86,0.0
156,광주,20160309,3.0,5.0,-6.6,0.0,,,2.0,1013.5,51,6.1,18.44,7.2
156,광주,20160310,1.3,2.7,-10.9,,,,2.6,1017.4,41,5.0,19.62,9.9
156,광주,20160311,1.4,2.4,-9.1,0.0,,,2.0,1016.8,47,1.8,20.33,10.7
156,광주,20160312,4.1,4.1,-10.4,,,,1.5,1016.4,36,2.8,19.53,9.8
156,광주,20160313,5.2,4.5,-3.3,0.0,,,1.3,1014.2,57,9.1,5.92,0.0
156,광주,20160314,4.9,5.5,-2.3,,,,2.1,1013.7,61,3.4,18.34,8.4
156,광주,20160315,7.2,7.3,-5.0,,,,1.3,1014.9,48,2.9,20.91,9.8
156,광주,20160316,9.6,10.7,-0.5,,,,1.4,1013.5,50,3.5,18.43,7.7
156,광주,20160317,12.4,11.8,2.7,0.0,,,1.3,1011.2,55,5.6,18.04,8.3
156,광주,20160318,12.0,11.7,11.4,9.7,,,2.1,1002.7,97,8.4,4.53,0.0
156,광주,20160319,11.6,11.0,4.6,,,,1.3,1006.6,66,0.5,21.03,10.0
156,광주,20160320,9.2,10.1,2.8,,,,1.6,1012.4,68,0.9,21.26,10.8
156,광주,20160321,10.1,11.5,2.7,,,,1.0,1014.8,63,1.5,21.40,10.9
156,광주,20160322,9.6,11.6,0.7,,,,1.4,1011.0,59,2.4,21.96,10.5
156,광주,20160323,8.4,11.2,-2.2,,,,1.6,1011.0,51,4.9,19.98,8.4
156,광주,20160324,7.3,10.5,-4.0,,,,1.7,1015.2,46,3.0,21.73,10.6
156,광주,20160325,6.7,10.1,-1.6,,,,1.5,1015.6,59,1.5,21.64,10.8
156,광주,20160326,5.2,7.2,-1.9,,,,1.2,1013.4,64,1.5,16.70,8.7
156,광주,20160327,7.1,9.8,-3.9,,,,1.2,1012.6,50,0.4,21.83,10.9
156,광주,20160328,9.8,12.1,-1.5,,,,1.8,1013.8,50,0.0,22.94,11.5
156,광주,20160329,12.0,11.5,5.4,,,,2.9,1012.3,65,7.4,12.94,1.6
156,광주,20160330,15.4,16.5,1.6,,,,1.6,1010.7,48,3.6,22.37,10.0
156,광주,20160331,15.0,15.0,2.2,,,,1.1,1007.6,44,6.4,17.19,4.0
156,광주,20160401,15.7,17.0,1.7,,,,1.3,1007.0,45,0.8,22.86,11.2
156,광주,20160402,16.6,17.5,6.3,,,,1.6,1010.1,53,5.1,18.96,8.8
156,광주,20160403,14.1,13.9,11.4,2.6,,,1.9,1007.4,85,9.6,5.35,0.0
156,광주,20160404,13.4,14.6,9.9,0.8,,,2.0,1004.8,81,9.4,10.40,1.0
156,광주,20160405,12.9,15.8,-2.5,,,,1.2,1008.3,42,4.1,23.46,8.9
156,광주,20160406,12.5,12.3,2.1,27.8,,,2.3,1006.3,55,9.3,10.50,2.7
156,광주,20160407,13.0,13.5,10.6,16.3,,,1.2,1000.3,86,8.5,12.56,1.6
156,광주,20160408,15.4,15.4,7.1,,,,1.5,1007.5,64,3.5,24.05,9.9
156,광주,20160409,17.0,17.4,5.8,,,,1.2,1006.1,53,6.9,22.31,10.2
156,광주,20160410,16.9,18.4,7.7,,,,1.3,1004.7,60,5.3,22.24,10.4
156,광주,20160411,14.5,18.9,8.1,,,,1.9,1009.7,69,2.8,22.04,9.0
